id_hecho,tipo_hecho,provincia_nombre,departamento_nombre,fecha_hecho,hora_hecho,cant_inculpados,cant_victimas,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,clase_arma,clase_arma_otro,en_ocasion_otro_delito,en_ocasion_otro_delito_otro,victima_sexo,victima_identidad_genero,victima_identidad_genero_otro,victima_clase,victima_clase_otro,victima_situacion_ocupacional,victima_situacion_ocupacional_otro,victima_relacion,victima_edad,inculpado_sexo,inculpado_identidad_genero,inculpado_edad,inculpado_clase,inculpado_relacion
12651,HD M,Tucumán,Capital,22/5/2022,2:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,30-34,C,Otras relaciones no familiares
12652,HD M,Tucumán,Capital,24/5/2022,7:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,40-44,SD,M,SD,C,Otras relaciones no familiares
12653,HD M,Tucumán,Cruz Alta,25/5/2022,7:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,50-54,M,M,55-59,C,SD
12654,HD M,Tucumán,Cruz Alta,28/5/2022,20:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,40-44,M,M,30-34,C,Otras relaciones no familiares
12655,HD M,Tucumán,Capital,5/6/2022,16:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,SD,C,Otras relaciones no familiares
12656,HD M,Tucumán,Burruyacú,20/6/2022,18:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
12657,HD M,Tucumán,Capital,23/6/2022,15:30:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,45-49,M,M,SD,C,Otras relaciones no familiares
12658,HD M,Tucumán,Chicligasta,3/7/2022,5:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,15-19,C,Otras relaciones no familiares
12659,HD M,Tucumán,Capital,5/7/2022,11:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,35-39,C,Otras relaciones no familiares
12660,HD M,Tucumán,Cruz Alta,9/7/2022,9:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,35-39,M,M,25-29,C,Otras relaciones no familiares
12661,HD F Cis Trans Travesti-Femicidio,Tucumán,Río Chico,10/7/2022,15:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,Violencia de género,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,30-34,M,M,40-44,C,Conyuge/ pareja
12662,HD M,Tucumán,Tafí Viejo,13/7/2022,0:00:00,1,1,Vía pública,,Vía pública,Objeto contundente,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,75-79,M,M,35-39,C,Otras relaciones no familiares
12663,HD M,Tucumán,Tafí Viejo,17/7/2022,11:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,20-24,C,Otras relaciones no familiares
12664,HD M,Tucumán,Capital,4/7/2022,12:40:00,2,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,SD,C,Otras relaciones no familiares
12665,HD M,Tucumán,Capital,23/7/2022,20:15:00,1,1,Vía pública,,Vía pública,Arrollamiento por rodado o tren,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,30-34,M,M,35-39,C,Otros vínculos familiares
12666,HD M,Tucumán,Monteros,23/7/2022,0:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,SD,SD,M,SD,C,SD
12667,HD M,Tucumán,Cruz Alta,26/7/2022,0:00:00,1,1,Comercio,,Comercio,Ahorcamiento / asfixia,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,55-59,SD,M,SD,C,SD
12668,HD M,Tucumán,Río Chico,28/7/2022,16:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,20-24,C,Otras relaciones no familiares
12669,HD M,Tucumán,Capital,11/8/2022,5:30:00,1,1,Vía pública,,Vía pública,SD,,No,,M,M,-----------,C,-------,SD,---------,No,SD,SD,SD,SD,SD,No
12670,HD M,Tucumán,Capital,12/8/2022,0:05:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,40-44,Policía en franco,No
12671,HD M,Tucumán,Tafí Viejo,19/8/2022,13:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,15-19,C,Otras relaciones no familiares
12672,HD M,Tucumán,Capital,3/9/2022,20:30:00,1,1,Cárcel o comisaría,,Cárcel o comisaría,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C detenido,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,SD,C detenido,Otras relaciones no familiares
12673,HD M,Tucumán,Capital,8/9/2022,16:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Hermano/a,30-34,M,M,SD,C,Hermano/a
12674,HD M,Tucumán,Cruz Alta,11/9/2022,23:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,15-19,C,SD
12675,HD M,Tucumán,Capital,12/9/2022,19:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,35-39,M,M,25-29,C,Otras relaciones no familiares
12676,HD M,Tucumán,Capital,22/9/2022,20:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,20-24,C,Otras relaciones no familiares
12677,HD M,Tucumán,Capital,28/9/2022,3:30:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,SD,C,No
12678,HD M,Tucumán,Capital,30/9/2022,1:00:00,1,1,Comercio,,Comercio,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,40-44,SD,M,SD,C,Otras relaciones no familiares
12679,HD M,Tucumán,Capital,1/10/2022,5:00:00,2,1,Vía pública,,Vía pública,Objeto contundente,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,SD,C,Otras relaciones no familiares
12680,HD M,Tucumán,Capital,2/10/2022,19:00:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,SD,C,Otras relaciones no familiares
12681,HD M,Tucumán,Yerba Buena,10/10/2022,1:00:00,1,1,SD,,SD,Golpes,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,60-64,SD,M,SD,SD,Otras relaciones no familiares
12682,HD M,Tucumán,Capital,15/10/2022,22:30:00,1,1,Comercio,,Comercio,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,SD,M,SD,SD,Otras relaciones no familiares
12683,HD M,Tucumán,Capital,16/10/2022,19:30:00,2,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,15-19,F,F,SD,SD,Otras relaciones no familiares
12684,HD M,Tucumán,Simoca,14/10/2022,3:00:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,90 y más,SD,M,SD,SD,No
12685,HD M,Tucumán,Capital,21/10/2022,4:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,SD,SD,No
12686,HD M,Tucumán,Capital,30/10/2022,5:30:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,SD,C,No
12687,HD M,Tucumán,Tafí Viejo,28/10/2022,22:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,SD,Policía en franco,No
12688,HD M,Entre Ríos,Concordia,8/1/2023,4:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,,C,-------,Empleado de otros sectores,,No,25-29,M,M,20-24,C,No
12689,HD M,Entre Ríos,Concordia,30/1/2023,23:50:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,,C,-------,Desocupado,,No,30-34,M,M,20-24,C,No
12690,HD M,Entre Ríos,Concordia,22/1/2023,20:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,,C,-------,,,SD,35-39,SD,SD,SD,SD,SD
12691,HD M,Entre Ríos,Gualeguaychú,1/1/2023,7:00:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,,C,-------,Estudiante,,SD,15-19,M,M,20-24,C,SD
12692,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Paraná,6/1/2023,10:20:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,F,F,,C,-------,,,Ex conyuge / ex pareja,40-44,M,M,40-44,C,Ex conyuge / ex pareja
12693,HD M,Tucumán,Cruz Alta,1/11/2022,18:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,- Menor,---------,Hijo/a,SD,M,M,30-34,Policía en franco,Padre/Madre
12694,HD M,Tucumán,Capital,6/11/2022,19:30:00,1,1,Vía pública,,Vía pública,Precipitación al vacío,,No,,M,M,-----------,C,-------,SD,---------,No,80-84,M,M,35-39,C,No
12695,HD M,Tucumán,Capital,10/11/2022,2:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,15-19,C,Otras relaciones no familiares
12696,HD M,Tucumán,Capital,12/11/2022,11:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,20-24,C,No
12697,HD M,Tucumán,Capital,23/11/2022,22:50:00,2,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,15-19,M,M,SD,C,Otras relaciones no familiares
12698,HD M,Tucumán,Capital,27/11/2022,2:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,M,SD,C,SD
12699,HD F Cis Trans Travesti-Femicidio,Tucumán,Capital,30/11/2022,19:15:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,Violencia de género,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,M,M,25-29,C,Conyuge/ pareja
12700,HD F Cis Trans Travesti-Femicidio,Tucumán,Cruz Alta,5/12/2022,15:00:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,Si otro delito,Lesiones dolosas,F,F,-----------,C,-------,SD,---------,Otros vínculos familiares,90 y más,M,M,SD,C,Otros vínculos familiares
12701,HD M,Tucumán,Chicligasta,15/12/2022,13:30:00,1,1,Cárcel o comisaría,,Cárcel o comisaría,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C detenido,-------,SD,---------,Otras relaciones no familiares,SD,M,M,20-24,C detenido,Otras relaciones no familiares
12702,HD M-Femicidio vinculado,Tucumán,Trancas,16/12/2022,18:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,Violencia de género,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,45-49,M,M,45-49,C,Otras relaciones no familiares
12703,HD M,Tucumán,Capital,30/12/2022,1:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,SD,C,Otras relaciones no familiares
12704,HD M,Formosa,Formosa,23/2/2023,14:40:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,,C,-------,Trabajador cuenta propia,,Otras relaciones no familiares,35-39,M,M,20-24,C,Otras relaciones no familiares
12705,HD M,Formosa,Matacos,4/2/2023,15:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,,C,-------,Trabajador cuenta propia,,Otras relaciones no familiares,40-44,M,M,75-79,C,Otras relaciones no familiares
12706,HD M,San Juan,Rivadavia,29/5/2022,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,55-59,SD,SD,SD,SD,SD
12707,HD M,San Juan,Calingasta,16/8/2022,5:00:00,3,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,40-44,C,Otras relaciones no familiares
12708,HD F Cis Trans Travesti-Femicidio,Misiones,Iguazú,6/11/2022,17:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,Arma blanca golpes y asfixia,No,,F,F,-----------,C,-------,Jubilado/pensionado,---------,Otras relaciones no familiares,70-74,M,M,25-29,C,Otras relaciones no familiares
12709,HD M,Misiones,Candelaria,18/9/2022,4:00:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,60-64,C,SD
12710,HD F Cis Trans Travesti-Femicidio,Misiones,General Manuel Belgrano,24/7/2022,3:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,15-19,M,M,25-29,C,Ex conyuge / ex pareja
12711,HD F Cis Trans Travesti-Femicidio,Santa Fe,Rosario,25/12/2022,20:00:00,1,1,Vía pública,,Vía pública,Arrollamiento por rodado o tren,,No,Femicidio,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,40-44,M,M,25-29,C,Conyuge/ pareja
12712,HD M,San Luis,General Pedernera,20/7/2022,13:00:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,Otras relaciones no familiares,30-34,M,M,25-29,C,Otras relaciones no familiares
12713,HD M,Catamarca,Valle Viejo,3/10/2021,6:00:00,1,1,Otro lugar,Salón de fiestas,Bar/ Boliche/Salón de fiestas/Fiesta,Golpes,,No,,M,M,-----------,C,-------,SD,---------,No,45-49,M,M,25-29,C,No
12714,HD M,San Juan,Capital,13/12/2022,20:00:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,45-49,M,M,SD,C,No
12715,HD F Cis Trans Travesti-Femicidio,San Juan,Pocito,3/12/2022,23:50:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,SD,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,50-54,M,M,45-49,C,Conyuge/ pareja
12716,HD M,San Juan,Pocito,19/9/2022,5:29:00,2,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,Changarín,---------,SD,30-34,M,M,25-29,C,SD
12717,HD M,La Pampa,Sur (General Acha),22/1/2022,1:15:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,20-24,M,M,15-19,C,No
12718,HD M,San Juan,Pocito,29/12/2022,21:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Changarín,---------,Otras relaciones no familiares,20-24,M,M,15-19,C,Otras relaciones no familiares
12719,HD M,Entre Ríos,Concordia,17/2/2023,22:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,,C,-------,,,SD,45-49,M,M,25-29,C,SD
12720,HD M,Entre Ríos,Concordia,12/2/2023,22:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,,C,-------,,,SD,20-24,M,M,15-19,C,SD
12721,HD M,Entre Ríos,Diamante,18/2/2023,16:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,,C detenido,-------,,,SD,45-49,SD,SD,SD,SD,SD
12722,HD F Cis Trans Travesti-Femicidio,Córdoba,Capital,12/1/2022,16:30:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,60-64,M,M,60-64,C,Conyuge/ pareja
12723,HD F Cis Trans Travesti-Femicidio,Córdoba,Capital,14/1/2022,6:20:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,30-34,M,M,25-29,C,Conyuge/ pareja
12724,HD F Cis Trans Travesti-Femicidio,Córdoba,Capital,26/1/2022,0:06:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,Padre/Madre,45-49,M,M,15-19,C,Hijo/a
12725,HD F Cis Trans Travesti-Femicidio,Córdoba,San Justo,22/1/2022,11:11:11,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,50-54,M,M,SD,SD,Conyuge/ pareja
12726,HD F Cis Trans Travesti-Femicidio,Córdoba,Río Cuarto,29/1/2022,14:15:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,20-24,M,M,20-24,SD,Ex conyuge / ex pareja
12727,HD F Cis Trans Travesti-Femicidio,Córdoba,Capital,13/1/2022,11:11:11,1,1,Domicilio particular,,Domicilio particular,Otra arma o mecanismo,Abandono de persona,No,,F,F,-----------,C,-------,SD,---------,SD,65-69,M,M,55-59,SD,SD
12728,HD M,Córdoba,Presidente Roque Sáenz Peña,29/1/2022,23:45:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Changarín,---------,Otras relaciones no familiares,45-49,M,M,35-39,C,Otras relaciones no familiares
12729,HD F Cis Trans Travesti-Femicidio,Córdoba,Punilla,20/3/2022,20:40:00,1,1,Domicilio particular,,Domicilio particular,SD,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,45-49,M,M,SD,SD,Conyuge/ pareja
12730,HD M,Córdoba,San Justo,25/3/2022,0:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,SD,20-24,M,M,SD,SD,SD
12731,HD M,Jujuy,Ledesma,11/2/2022,8:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,25-29,M,M,40-44,C,No
12732,HD M,Córdoba,Capital,13/4/2022,0:15:00,1,1,Comercio,Estación de servicio,Comercio,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,SD,C,No
12733,HD M,Córdoba,Capital,19/4/2022,4:40:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,30-34,C,Otras relaciones no familiares
12734,HD M,Córdoba,Capital,24/4/2022,5:15:00,1,1,Otro lugar,Fiesta,Bar/ Boliche/Salón de fiestas/Fiesta,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,SD,Policía en franco,No
12735,HD M,Córdoba,Río Seco,19/4/2022,11:30:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,45-49,M,M,55-59,C,Otras relaciones no familiares
12736,HD M,Córdoba,Río Cuarto,10/4/2022,3:05:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,30-34,C,No
12737,HD F Cis Trans Travesti-Femicidio,Córdoba,Colón,18/4/2022,11:11:11,1,1,Domicilio particular,,Domicilio particular,Golpes,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,50-54,M,M,50-54,C,Conyuge/ pareja
12738,HD M,Córdoba,Calamuchita,3/4/2022,6:00:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,30-34,M,M,20-24,C,Otros vínculos familiares
12739,HD M,San Luis,La Capital,8/12/2022,1:20:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,Otras relaciones no familiares,25-29,M,M,20-24,C,Otras relaciones no familiares
12740,HD M,San Luis,La Capital,9/12/2022,22:55:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,Otras relaciones no familiares,35-39,M,M,30-34,C,Otras relaciones no familiares
12741,HD M,San Luis,La Capital,26/12/2022,23:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,Otras relaciones no familiares,20-24,M,M,20-24,C,Otras relaciones no familiares
12742,HD M,San Luis,La Capital,29/12/2022,0:30:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,65-69,SD,SD,SD,SD,SD
12743,HD M,Neuquén,Confluencia,9/3/2023,0:00:00,1,1,Comercio,Taller mecanico,Comercio,Arma de fuego,,No,,M,M,,C,-------,Trabajador cuenta propia,,Otras relaciones no familiares,25-29,M,M,25-29,Policía en servicio,Otras relaciones no familiares
12744,HD F Cis Trans Travesti-Femicidio,Neuquén,Confluencia,16/3/2023,15:00:00,1,1,Otro lugar,Zona rural,Campo/descampado/zona rural,Golpes,,No,,F,F,,C,-------,Desocupado,,Conyuge/ pareja,35-39,M,M,40-44,C,
12745,HD M,Córdoba,Capital,11/6/2022,11:11:11,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Desocupado,---------,Otros vínculos familiares,SD,M,M,25-29,C,Otros vínculos familiares
12746,HD M,Córdoba,San Justo,19/6/2022,12:15:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,45-49,SD,SD,SD,SD,SD
12747,HD M,Córdoba,Capital,29/6/2022,11:11:11,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,40-44,SD,No
