id_hecho;tipo_hecho_segun_victima;provincia_nombre;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_mayor;victima_relacion;victima_situacion_ocupacional;inculpado_sexo;inculpado_tr_edad;inculpado_mayor
18636;HD Mujer Cis Trans Travesti-Otro homicidio;Ciudad Autónoma de Buenos Aires;4/10/2018;05:30:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;No corresponde;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18637;HD Varón;Ciudad Autónoma de Buenos Aires;7/10/2018;23:20:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18638;HD Mujer Cis Trans Travesti-Otro homicidio;Ciudad Autónoma de Buenos Aires;10/10/2018;21:15:00;Vía pública;;Vía pública;Arma blanca;Degollada;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;No corresponde;No corresponde - Menor;No corresponde;Sin determinar;Sin determinar
18639;HD Varón;Ciudad Autónoma de Buenos Aires;10/10/2018;11:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18640;HD Varón;Ciudad Autónoma de Buenos Aires;12/10/2018;10:45:00;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18641;HD Varón;Ciudad Autónoma de Buenos Aires;12/10/2018;13:55:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18642;HD Varón;Ciudad Autónoma de Buenos Aires;14/10/2018;04:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18643;HD Varón;Ciudad Autónoma de Buenos Aires;14/10/2018;21:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18644;HD Varón;Ciudad Autónoma de Buenos Aires;21/10/2018;22:40:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18645;HD Varón;Ciudad Autónoma de Buenos Aires;24/10/2018;06:15:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otros vínculos familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18646;HD Varón;Ciudad Autónoma de Buenos Aires;26/10/2018;01:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otros vínculos familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18647;HD Varón;Ciudad Autónoma de Buenos Aires;26/10/2018;12:37:00;Domicilio particular;;Domicilio particular;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18648;HD Varón;Ciudad Autónoma de Buenos Aires;26/10/2018;03:20:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18649;HD Varón;Ciudad Autónoma de Buenos Aires;29/10/2018;15:15:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18651;HD Varón;Ciudad Autónoma de Buenos Aires;1/11/2018;04:45:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18652;HD Varón;Ciudad Autónoma de Buenos Aires;2/11/2018;01:20:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18653;HD Varón;Ciudad Autónoma de Buenos Aires;6/11/2018;10:28:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18654;HD Mujer Cis Trans Travesti-Otro homicidio;Ciudad Autónoma de Buenos Aires;13/11/2018;00:00:00;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;Sin determinar;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18655;HD Varón;Ciudad Autónoma de Buenos Aires;15/11/2018;11:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18656;HD Varón;Ciudad Autónoma de Buenos Aires;16/11/2018;06:45:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18657;HD Varón;Ciudad Autónoma de Buenos Aires;17/11/2018;14:00:00;Otro lugar;;Hotel/Motel/Hospedaje temporario;Ahorcamiento / asfixia;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18658;HD Varón;Ciudad Autónoma de Buenos Aires;18/11/2018;04:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18659;HD Varón;Ciudad Autónoma de Buenos Aires;19/11/2018;03:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18660;HD Mujer Cis Trans Travesti-Otro homicidio;Ciudad Autónoma de Buenos Aires;21/11/2018;00:00:00;Vía pública;;Vía pública;Ahorcamiento / asfixia;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18661;HD Mujer Cis Trans Travesti-Otro homicidio;Ciudad Autónoma de Buenos Aires;21/11/2018;10:45:00;Domicilio particular;;Domicilio particular;Golpes;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Padre/Madre;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18662;HD Varón;Ciudad Autónoma de Buenos Aires;25/11/2018;03:09:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18663;HD Varón;Ciudad Autónoma de Buenos Aires;25/11/2018;06:58:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18664;HD Varón;Ciudad Autónoma de Buenos Aires;26/11/2018;00:51:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18665;HD Varón;Ciudad Autónoma de Buenos Aires;28/11/2018;21:40:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18666;HD Varón;Ciudad Autónoma de Buenos Aires;2/12/2018;06:00:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18667;HD Varón;Ciudad Autónoma de Buenos Aires;2/12/2018;22:05:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18668;HD Varón;Ciudad Autónoma de Buenos Aires;7/12/2018;02:32:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18669;HD Mujer Cis Trans Travesti-Femicidio;Ciudad Autónoma de Buenos Aires;10/12/2018;05:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Otros vínculos familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18670;HD Mujer Cis Trans Travesti-Femicidio;Ciudad Autónoma de Buenos Aires;17/12/2018;20:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18671;HD Varón;Ciudad Autónoma de Buenos Aires;19/12/2018;08:30:00;Comercio;;Comercio;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18672;HD Varón;Ciudad Autónoma de Buenos Aires;22/12/2018;03:15:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18673;HD Varón;Ciudad Autónoma de Buenos Aires;23/12/2018;02:10:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18681;HD Varón;Mendoza;12/6/2019;23:39:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18683;HD Varón;Salta;14/1/2019;03:30:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
18685;HD Varón;Salta;26/1/2019;06:20:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;No corresponde;No corresponde;Sin determinar;Sin determinar
18686;HD Varón;Salta;8/2/2019;01:20:00;Domicilio particular;;Domicilio particular;Golpes;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sí
18687;HD Varón;Salta;9/2/2019;05:30:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
18688;HD Varón;Tierra del Fuego;26/5/2019;09:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18689;HD Varón;Salta;7/2/2019;00:00:00;Otro lugar;;Campo/descampado/zona rural;Objeto contundente;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
18690;HD Varón;Salta;17/2/2019;06:52:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
18691;HD Varón;Salta;23/2/2019;06:20:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
18692;HD Varón;Salta;27/2/2019;13:40:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
18693;HD Varón;Salta;6/3/2019;17:51:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
18694;HD Varón;Salta;15/3/2019;07:38:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
18695;HD Varón;Salta;19/3/2019;06:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;No corresponde;No corresponde;No corresponde;Sí
18696;HD Varón;Salta;10/3/2019;20:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
18697;HD Varón;Mendoza;23/6/2019;15:10:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18698;HD Varón;Mendoza;23/6/2019;16:29:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
18699;HD Varón;Mendoza;28/6/2019;20:50:00;Comercio;;Comercio;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18700;HD Varón;Entre Ríos;4/5/2019;11:11:11;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
18701;HD Varón;Entre Ríos;26/5/2019;16:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
18702;HD Varón;Entre Ríos;12/5/2019;22:15:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
18703;HD Varón;Entre Ríos;5/5/2019;00:57:00;Cárcel o comisaría;;Cárcel o comisaría;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde - Detenido;Sin determinar;Sin determinar;Sin determinar
18704;HD Varón;Entre Ríos;25/5/2019;03:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
18705;HD Varón;Entre Ríos;22/5/2019;23:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin determinación;No corresponde;No corresponde;No corresponde;No corresponde
18706;HD Varón;Entre Ríos;25/5/2019;19:45:00;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otros vínculos familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
18707;HD Mujer Cis Trans Travesti-Otro homicidio;Misiones;1/2/2019;12:30:00;Domicilio particular;;Domicilio particular;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde - Menor;No corresponde;No corresponde;Sí
18708;HD Varón;Formosa;1/6/2019;23:29:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18709;HD Mujer Cis Trans Travesti-Femicidio;Formosa;13/6/2019;10:50:00;Otro lugar;;Canchas/club;Ahorcamiento / asfixia;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
18710;HD Mujer Cis Trans Travesti-Femicidio;Formosa;16/6/2019;23:00:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
18711;HD Varón;Misiones;29/6/2019;12:30:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
18712;HD Mujer Cis Trans Travesti-Femicidio;Corrientes;21/1/2019;12:20:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;Femicidio;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
18713;HD Mujer Cis Trans Travesti-Femicidio vinculado;Corrientes;18/6/2019;10:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;Femicidio;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18714;HD Varón;Corrientes;6/5/2019;07:55:00;Vía pública;;Vía pública;Arma blanca;;Si otro delito;Lesiones graves en riña seguida de muerte;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18715;HD Varón;Corrientes;21/6/2019;09:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18716;HD Varón;Corrientes;1/1/2019;21:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
18717;HD Varón;Corrientes;6/1/2019;02:15:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
18718;HD Varón;Corrientes;11/1/2019;05:50:00;Vía pública;;Vía pública;Arma blanca;;Si otro delito;Homicidio en riña;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
